,raw
224,0.685
225,0.655
226,0.65
227,0.705
228,0.75
229,0.735
230,0.655
231,0.7
232,0.725
233,0.76
234,0.755
235,0.685
236,0.675
237,0.73
238,0.755
239,0.765
240,0.62
241,0.685
242,0.745
243,0.735
244,0.79
245,0.64
246,0.72
247,0.74
248,0.775
249,0.77
250,0.625
251,0.695
252,0.74
253,0.78
254,0.745
255,0.63
256,0.705
257,0.76
258,0.765
259,0.77
260,0.675
261,0.695
262,0.76
263,0.755
264,0.76
265,0.65
266,0.7
267,0.795
268,0.74
269,0.78
270,0.72
271,0.775
272,0.785
273,0.77
274,0.76
275,0.72
276,0.74
277,0.77
278,0.77
279,0.8
280,0.715
281,0.775
282,0.75
283,0.785
284,0.785
285,0.74
286,0.77
287,0.785
288,0.795
289,0.79
290,0.74
291,0.73
292,0.765
293,0.805
294,0.78
295,0.755
296,0.775
297,0.775
298,0.775
299,0.785
300,0.74
301,0.75
302,0.82
303,0.775
304,0.79
305,0.755
306,0.765
307,0.785
308,0.82
309,0.79
310,0.765
311,0.78
312,0.785
313,0.785
314,0.785
315,0.74
316,0.765
317,0.825
318,0.805
319,0.79
320,0.745
321,0.785
322,0.815
323,0.81
324,0.775
325,0.745
326,0.775
327,0.795
328,0.8
329,0.79
330,0.775
331,0.795
332,0.78
333,0.8
334,0.775
335,0.74
336,0.795
337,0.82
338,0.8
339,0.8
340,0.795
341,0.8
342,0.795
343,0.81
344,0.805
345,0.74
346,0.805
347,0.81
348,0.795
349,0.8
350,0.755
351,0.795
352,0.82
353,0.81
354,0.8
355,0.755
356,0.785
357,0.835
358,0.81
359,0.815
360,0.76
361,0.82
362,0.81
363,0.815
364,0.8
365,0.78
366,0.795
367,0.815
368,0.8
369,0.8
370,0.755
371,0.795
372,0.83
373,0.81
374,0.795
375,0.785
376,0.805
377,0.8
378,0.805
379,0.795
380,0.79
381,0.8
382,0.84
383,0.79
384,0.815
385,0.785
386,0.78
387,0.81
388,0.795
389,0.82
390,0.78
391,0.805
392,0.81
393,0.805
394,0.825
395,0.775
396,0.81
397,0.82
398,0.795
399,0.81
400,0.5
401,0.55
402,0.575
403,0.585
404,0.57
405,0.555
406,0.62
407,0.6
408,0.595
409,0.63
410,0.635
411,0.63
412,0.635
413,0.67
414,0.645
415,0.625
416,0.615
417,0.635
418,0.635
419,0.645
420,0.62
421,0.675
422,0.69
423,0.705
424,0.715
425,0.65
426,0.71
427,0.69
428,0.695
429,0.705
430,0.665
431,0.715
432,0.77
433,0.7
434,0.745
435,0.65
436,0.68
437,0.75
438,0.785
439,0.75
440,0.65
441,0.695
442,0.74
443,0.8
444,0.755
445,0.68
446,0.73
447,0.8
448,0.735
449,0.76
450,0.645
451,0.75
452,0.8
453,0.795
454,0.76
455,0.64
456,0.725
457,0.79
458,0.79
459,0.77
460,0.63
461,0.77
462,0.785
463,0.795
464,0.76
465,0.7
466,0.715
467,0.785
468,0.76
469,0.77
470,0.72
471,0.755
472,0.78
473,0.81
474,0.81
475,0.685
476,0.745
477,0.81
478,0.79
479,0.8
480,0.7
481,0.8
482,0.785
483,0.81
484,0.83
485,0.725
486,0.79
487,0.775
488,0.79
489,0.775
490,0.735
491,0.74
492,0.8
493,0.82
494,0.79
495,0.705
496,0.795
497,0.81
498,0.77
499,0.795
500,0.725
501,0.795
502,0.83
503,0.785
504,0.775
505,0.78
506,0.81
507,0.805
508,0.79
509,0.785
510,0.715
511,0.805
512,0.81
513,0.79
514,0.785
515,0.75
516,0.815
517,0.81
518,0.795
519,0.8
520,0.73
521,0.775
522,0.82
523,0.82
524,0.8
525,0.75
526,0.83
527,0.81
528,0.81
529,0.795
530,0.755
531,0.82
532,0.82
533,0.815
534,0.81
535,0.725
536,0.815
537,0.82
538,0.82
539,0.805
540,0.74
541,0.815
542,0.81
543,0.81
544,0.81
545,0.735
546,0.825
547,0.81
548,0.815
549,0.805
550,0.725
551,0.785
552,0.81
553,0.81
554,0.79
555,0.745
556,0.85
557,0.84
558,0.82
559,0.815
560,0.77
561,0.815
562,0.82
563,0.825
564,0.81
565,0.745
566,0.78
567,0.825
568,0.8
569,0.825
570,0.72
571,0.795
572,0.825
573,0.805
574,0.815
575,0.765
576,0.795
577,0.825
578,0.795
579,0.795
580,0.745
581,0.775
582,0.84
583,0.82
584,0.81
585,0.755
586,0.8
587,0.825
588,0.82
589,0.83
590,0.735
591,0.805
592,0.825
593,0.825
594,0.82
595,0.72
596,0.81
597,0.84
598,0.83
599,0.815
600,0.5
601,0.51
602,0.52
603,0.52
604,0.51
605,0.495
606,0.585
607,0.585
608,0.575
609,0.605
610,0.57
611,0.565
612,0.595
613,0.6
614,0.63
615,0.57
616,0.585
617,0.6
618,0.56
619,0.58
620,0.6
621,0.605
622,0.64
623,0.61
624,0.62
625,0.555
626,0.63
627,0.645
628,0.64
629,0.66
630,0.6
631,0.665
632,0.665
633,0.68
634,0.71
635,0.54
636,0.65
637,0.66
638,0.645
639,0.7
640,0.605
641,0.63
642,0.71
643,0.71
644,0.715
645,0.66
646,0.675
647,0.755
648,0.67
649,0.68
650,0.64
651,0.71
652,0.69
653,0.71
654,0.78
655,0.63
656,0.73
657,0.74
658,0.71
659,0.745
660,0.67
661,0.685
662,0.755
663,0.71
664,0.74
665,0.625
666,0.705
667,0.71
668,0.755
669,0.775
670,0.655
671,0.725
672,0.745
673,0.71
674,0.72
675,0.665
676,0.685
677,0.735
678,0.75
679,0.745
680,0.605
681,0.715
682,0.75
683,0.755
684,0.76
685,0.64
686,0.775
687,0.77
688,0.765
689,0.775
690,0.685
691,0.725
692,0.735
693,0.74
694,0.75
695,0.745
696,0.69
697,0.755
698,0.745
699,0.745
700,0.715
701,0.73
702,0.725
703,0.77
704,0.755
705,0.725
706,0.74
707,0.755
708,0.76
709,0.745
710,0.705
711,0.755
712,0.765
713,0.735
714,0.76
715,0.73
716,0.765
717,0.77
718,0.735
719,0.77
720,0.705
721,0.755
722,0.78
723,0.75
724,0.74
725,0.72
726,0.755
727,0.755
728,0.75
729,0.77
730,0.645
731,0.76
732,0.75
733,0.745
734,0.775
735,0.68
736,0.755
737,0.765
738,0.77
739,0.79
740,0.7
741,0.79
742,0.765
743,0.76
744,0.755
745,0.705
746,0.76
747,0.765
748,0.765
749,0.765
750,0.71
751,0.75
752,0.77
753,0.765
754,0.775
755,0.715
756,0.785
757,0.765
758,0.775
759,0.79
760,0.725
761,0.75
762,0.755
763,0.78
764,0.79
765,0.725
766,0.765
767,0.76
768,0.8
769,0.775
770,0.705
771,0.76
772,0.78
773,0.765
774,0.795
775,0.715
776,0.765
777,0.775
778,0.785
779,0.785
780,0.69
781,0.765
782,0.75
783,0.75
784,0.8
785,0.71
786,0.74
787,0.8
788,0.78
789,0.78
790,0.715
791,0.775
792,0.78
793,0.78
794,0.79
795,0.73
796,0.755
797,0.77
798,0.77
799,0.8
800,0.5
801,0.575
802,0.59
803,0.54
804,0.52
805,0.57
806,0.63
807,0.6
808,0.615
809,0.585
810,0.59
811,0.645
812,0.675
813,0.635
814,0.63
815,0.595
816,0.67
817,0.625
818,0.665
819,0.645
820,0.6
821,0.665
822,0.655
823,0.72
824,0.66
825,0.63
826,0.7
827,0.655
828,0.675
829,0.67
830,0.67
831,0.67
832,0.69
833,0.74
834,0.705
835,0.66
836,0.675
837,0.71
838,0.775
839,0.735
840,0.69
841,0.69
842,0.76
843,0.745
844,0.725
845,0.7
846,0.735
847,0.755
848,0.76
849,0.715
850,0.695
851,0.71
852,0.785
853,0.795
854,0.74
855,0.715
856,0.76
857,0.76
858,0.74
859,0.76
860,0.705
861,0.785
862,0.79
863,0.79
864,0.75
865,0.73
866,0.77
867,0.785
868,0.795
869,0.755
870,0.735
871,0.77
872,0.78
873,0.775
874,0.8
875,0.7
876,0.7
877,0.765
878,0.805
879,0.78
880,0.75
881,0.755
882,0.755
883,0.775
884,0.76
885,0.73
886,0.775
887,0.8
888,0.75
889,0.755
890,0.735
891,0.75
892,0.765
893,0.79
894,0.76
895,0.675
896,0.765
897,0.79
898,0.76
899,0.765
900,0.715
901,0.765
902,0.78
903,0.77
904,0.77
905,0.725
906,0.775
907,0.785
908,0.8
909,0.785
910,0.715
911,0.76
912,0.785
913,0.81
914,0.765
915,0.74
916,0.785
917,0.785
918,0.765
919,0.785
920,0.74
921,0.75
922,0.765
923,0.79
924,0.79
925,0.725
926,0.79
927,0.755
928,0.795
929,0.805
930,0.735
931,0.79
932,0.76
933,0.785
934,0.82
935,0.72
936,0.815
937,0.755
938,0.775
939,0.77
940,0.75
941,0.79
942,0.745
943,0.79
944,0.785
945,0.72
946,0.79
947,0.76
948,0.81
949,0.8
950,0.765
951,0.77
952,0.745
953,0.8
954,0.795
955,0.735
956,0.79
957,0.76
958,0.8
959,0.79
960,0.74
961,0.775
962,0.795
963,0.785
964,0.78
965,0.75
966,0.77
967,0.775
968,0.795
969,0.8
970,0.75
971,0.765
972,0.77
973,0.8
974,0.78
975,0.765
976,0.79
977,0.78
978,0.775
979,0.8
980,0.735
981,0.795
982,0.775
983,0.785
984,0.78
985,0.745
986,0.78
987,0.795
988,0.785
989,0.775
990,0.755
991,0.78
992,0.81
993,0.795
994,0.805
995,0.75
996,0.775
997,0.81
998,0.805
999,0.785
1000,0.5
1001,0.575
1002,0.62
1003,0.585
1004,0.61
1005,0.535
1006,0.655
1007,0.645
1008,0.625
1009,0.655
1010,0.61
1011,0.645
1012,0.68
1013,0.675
1014,0.705
1015,0.625
1016,0.675
1017,0.7
1018,0.72
1019,0.735
1020,0.65
1021,0.745
1022,0.73
1023,0.71
1024,0.755
1025,0.66
1026,0.735
1027,0.735
1028,0.75
1029,0.765
1030,0.69
1031,0.77
1032,0.785
1033,0.765
1034,0.79
1035,0.67
1036,0.745
1037,0.79
1038,0.795
1039,0.79
1040,0.66
1041,0.77
1042,0.78
1043,0.805
1044,0.8
1045,0.69
1046,0.76
1047,0.8
1048,0.81
1049,0.78
1050,0.65
1051,0.77
1052,0.785
1053,0.805
1054,0.805
1055,0.685
1056,0.795
1057,0.805
1058,0.79
1059,0.785
1060,0.71
1061,0.76
1062,0.8
1063,0.78
1064,0.76
1065,0.7
1066,0.795
1067,0.805
1068,0.825
1069,0.785
1070,0.72
1071,0.785
1072,0.805
1073,0.805
1074,0.805
1075,0.725
1076,0.8
1077,0.825
1078,0.795
1079,0.825
1080,0.705
1081,0.805
1082,0.84
1083,0.83
1084,0.81
1085,0.735
1086,0.8
1087,0.84
1088,0.805
1089,0.81
1090,0.71
1091,0.79
1092,0.81
1093,0.835
1094,0.83
1095,0.75
1096,0.81
1097,0.845
1098,0.82
1099,0.8
1100,0.74
1101,0.805
1102,0.83
1103,0.84
1104,0.84
1105,0.76
1106,0.815
1107,0.82
1108,0.85
1109,0.83
1110,0.76
1111,0.825
1112,0.825
1113,0.815
1114,0.84
1115,0.74
1116,0.805
1117,0.865
1118,0.83
1119,0.82
1120,0.765
1121,0.845
1122,0.89
1123,0.88
1124,0.855
1125,0.78
1126,0.85
1127,0.85
1128,0.88
1129,0.835
1130,0.75
1131,0.835
1132,0.87
1133,0.865
1134,0.845
1135,0.785
1136,0.855
1137,0.845
1138,0.855
1139,0.865
1140,0.78
1141,0.82
1142,0.84
1143,0.84
1144,0.845
1145,0.76
1146,0.82
1147,0.845
1148,0.85
1149,0.85
1150,0.775
1151,0.845
1152,0.865
1153,0.86
1154,0.86
1155,0.795
1156,0.83
1157,0.87
1158,0.85
1159,0.845
1160,0.78
1161,0.85
1162,0.875
1163,0.86
1164,0.845
1165,0.755
1166,0.84
1167,0.88
1168,0.855
1169,0.855
1170,0.73
1171,0.845
1172,0.875
1173,0.88
1174,0.84
1175,0.755
1176,0.83
1177,0.865
1178,0.87
1179,0.83
1180,0.76
1181,0.85
1182,0.855
1183,0.865
1184,0.845
1185,0.75
1186,0.825
1187,0.855
1188,0.86
1189,0.855
1190,0.76
1191,0.855
1192,0.83
1193,0.845
1194,0.84
1195,0.785
1196,0.84
1197,0.84
1198,0.835
1199,0.855
1200,0.5
1201,0.51
1202,0.545
1203,0.525
1204,0.545
1205,0.495
1206,0.525
1207,0.53
1208,0.54
1209,0.66
1210,0.53
1211,0.545
1212,0.595
1213,0.53
1214,0.58
1215,0.525
1216,0.54
1217,0.605
1218,0.605
1219,0.58
1220,0.52
1221,0.585
1222,0.625
1223,0.645
1224,0.69
1225,0.56
1226,0.615
1227,0.585
1228,0.655
1229,0.69
1230,0.55
1231,0.575
1232,0.65
1233,0.65
1234,0.71
1235,0.565
1236,0.595
1237,0.65
1238,0.665
1239,0.68
1240,0.55
1241,0.625
1242,0.6
1243,0.71
1244,0.705
1245,0.54
1246,0.655
1247,0.66
1248,0.7
1249,0.725
1250,0.565
1251,0.675
1252,0.695
1253,0.715
1254,0.73
1255,0.595
1256,0.685
1257,0.67
1258,0.72
1259,0.73
1260,0.64
1261,0.655
1262,0.655
1263,0.73
1264,0.705
1265,0.585
1266,0.655
1267,0.68
1268,0.7
1269,0.72
1270,0.615
1271,0.675
1272,0.695
1273,0.685
1274,0.73
1275,0.58
1276,0.675
1277,0.685
1278,0.705
1279,0.715
1280,0.595
1281,0.675
1282,0.705
1283,0.7
1284,0.735
1285,0.605
1286,0.685
1287,0.71
1288,0.72
1289,0.735
1290,0.65
1291,0.685
1292,0.7
1293,0.725
1294,0.73
1295,0.625
1296,0.67
1297,0.755
1298,0.725
1299,0.76
1300,0.62
1301,0.7
1302,0.74
1303,0.7
1304,0.745
1305,0.625
1306,0.69
1307,0.73
1308,0.745
1309,0.76
1310,0.625
1311,0.73
1312,0.76
1313,0.76
1314,0.77
1315,0.64
1316,0.72
1317,0.73
1318,0.755
1319,0.755
1320,0.61
1321,0.71
1322,0.755
1323,0.735
1324,0.745
1325,0.625
1326,0.725
1327,0.755
1328,0.76
1329,0.755
1330,0.66
1331,0.71
1332,0.76
1333,0.75
1334,0.765
1335,0.64
1336,0.675
1337,0.76
1338,0.74
1339,0.765
1340,0.67
1341,0.7
1342,0.725
1343,0.75
1344,0.745
1345,0.66
1346,0.725
1347,0.73
1348,0.75
1349,0.745
1350,0.62
1351,0.7
1352,0.725
1353,0.745
1354,0.745
1355,0.66
1356,0.715
1357,0.74
1358,0.74
1359,0.735
1360,0.64
1361,0.73
1362,0.735
1363,0.75
1364,0.735
1365,0.655
1366,0.7
1367,0.74
1368,0.76
1369,0.745
1370,0.695
1371,0.71
1372,0.755
1373,0.75
1374,0.76
1375,0.66
1376,0.73
1377,0.74
1378,0.745
1379,0.745
1380,0.665
1381,0.705
1382,0.76
1383,0.74
1384,0.74
1385,0.635
1386,0.71
1387,0.76
1388,0.75
1389,0.74
1390,0.64
1391,0.72
1392,0.74
1393,0.775
1394,0.73
1395,0.67
1396,0.72
1397,0.73
1398,0.765
1399,0.725
1400,0.5
1401,0.535
1402,0.52
1403,0.495
1404,0.51
1405,0.57
1406,0.565
1407,0.565
1408,0.615
1409,0.59
1410,0.58
1411,0.635
1412,0.595
1413,0.64
1414,0.645
1415,0.63
1416,0.67
1417,0.655
1418,0.605
1419,0.64
1420,0.62
1421,0.69
1422,0.675
1423,0.675
1424,0.685
1425,0.595
1426,0.675
1427,0.64
1428,0.66
1429,0.66
1430,0.6
1431,0.725
1432,0.685
1433,0.675
1434,0.715
1435,0.64
1436,0.675
1437,0.69
1438,0.67
1439,0.72
1440,0.63
1441,0.685
1442,0.695
1443,0.66
1444,0.695
1445,0.655
1446,0.7
1447,0.735
1448,0.705
1449,0.71
1450,0.61
1451,0.715
1452,0.715
1453,0.665
1454,0.745
1455,0.625
1456,0.74
1457,0.715
1458,0.72
1459,0.72
1460,0.66
1461,0.73
1462,0.745
1463,0.705
1464,0.78
1465,0.615
1466,0.71
1467,0.735
1468,0.74
1469,0.725
1470,0.685
1471,0.75
1472,0.75
1473,0.74
1474,0.77
1475,0.7
1476,0.75
1477,0.765
1478,0.77
1479,0.765
1480,0.635
1481,0.75
1482,0.795
1483,0.785
1484,0.78
1485,0.685
1486,0.775
1487,0.755
1488,0.79
1489,0.775
1490,0.66
1491,0.735
1492,0.79
1493,0.775
1494,0.75
1495,0.685
1496,0.755
1497,0.805
1498,0.775
1499,0.745
1500,0.76
1501,0.775
1502,0.775
1503,0.795
1504,0.785
1505,0.72
1506,0.755
1507,0.78
1508,0.825
1509,0.775
1510,0.705
1511,0.785
1512,0.8
1513,0.835
1514,0.79
1515,0.715
1516,0.8
1517,0.76
1518,0.8
1519,0.805
1520,0.75
1521,0.79
1522,0.815
1523,0.81
1524,0.785
1525,0.77
1526,0.805
1527,0.82
1528,0.815
1529,0.81
1530,0.775
1531,0.785
1532,0.795
1533,0.785
1534,0.79
1535,0.785
1536,0.835
1537,0.805
1538,0.79
1539,0.81
1540,0.77
1541,0.79
1542,0.795
1543,0.795
1544,0.835
1545,0.755
1546,0.82
1547,0.795
1548,0.81
1549,0.84
1550,0.79
1551,0.795
1552,0.79
1553,0.82
1554,0.84
1555,0.795
1556,0.83
1557,0.82
1558,0.82
1559,0.84
1560,0.79
1561,0.81
1562,0.8
1563,0.83
1564,0.805
1565,0.805
1566,0.83
1567,0.795
1568,0.845
1569,0.815
1570,0.755
1571,0.795
1572,0.805
1573,0.855
1574,0.83
1575,0.79
1576,0.8
1577,0.805
1578,0.825
1579,0.82
1580,0.78
1581,0.845
1582,0.81
1583,0.815
1584,0.82
1585,0.77
1586,0.825
1587,0.83
1588,0.855
1589,0.84
1590,0.78
1591,0.835
1592,0.835
1593,0.845
1594,0.85
1595,0.81
1596,0.81
1597,0.84
1598,0.84
1599,0.83
1600,0.5
1601,0.505
1602,0.525
1603,0.525
1604,0.54
1605,0.545
1606,0.54
1607,0.52
1608,0.58
1609,0.59
1610,0.575
1611,0.55
1612,0.585
1613,0.595
1614,0.61
1615,0.595
1616,0.575
1617,0.61
1618,0.66
1619,0.625
1620,0.535
1621,0.61
1622,0.645
1623,0.655
1624,0.675
1625,0.65
1626,0.61
1627,0.645
1628,0.7
1629,0.705
1630,0.6
1631,0.6
1632,0.68
1633,0.665
1634,0.68
1635,0.625
1636,0.68
1637,0.645
1638,0.685
1639,0.715
1640,0.65
1641,0.69
1642,0.67
1643,0.645
1644,0.685
1645,0.66
1646,0.7
1647,0.695
1648,0.735
1649,0.71
1650,0.695
1651,0.715
1652,0.71
1653,0.705
1654,0.74
1655,0.655
1656,0.74
1657,0.715
1658,0.715
1659,0.695
1660,0.585
1661,0.71
1662,0.72
1663,0.755
1664,0.76
1665,0.615
1666,0.64
1667,0.745
1668,0.77
1669,0.755
1670,0.66
1671,0.73
1672,0.72
1673,0.76
1674,0.765
1675,0.685
1676,0.72
1677,0.755
1678,0.745
1679,0.775
1680,0.62
1681,0.71
1682,0.8
1683,0.8
1684,0.805
1685,0.605
1686,0.76
1687,0.815
1688,0.8
1689,0.795
1690,0.645
1691,0.76
1692,0.805
1693,0.815
1694,0.765
1695,0.715
1696,0.785
1697,0.8
1698,0.81
1699,0.785
1700,0.72
1701,0.79
1702,0.805
1703,0.78
1704,0.805
1705,0.765
1706,0.775
1707,0.815
1708,0.805
1709,0.82
1710,0.685
1711,0.785
1712,0.83
1713,0.805
1714,0.835
1715,0.725
1716,0.785
1717,0.835
1718,0.81
1719,0.825
1720,0.75
1721,0.785
1722,0.815
1723,0.815
1724,0.79
1725,0.765
1726,0.79
1727,0.835
1728,0.845
1729,0.835
1730,0.74
1731,0.8
1732,0.81
1733,0.805
1734,0.815
1735,0.715
1736,0.77
1737,0.825
1738,0.805
1739,0.815
1740,0.77
1741,0.78
1742,0.825
1743,0.82
1744,0.82
1745,0.67
1746,0.805
1747,0.815
1748,0.835
1749,0.805
1750,0.745
1751,0.775
1752,0.82
1753,0.805
1754,0.825
1755,0.72
1756,0.8
1757,0.815
1758,0.825
1759,0.81
1760,0.74
1761,0.825
1762,0.84
1763,0.825
1764,0.81
1765,0.77
1766,0.82
1767,0.83
1768,0.82
1769,0.825
1770,0.77
1771,0.785
1772,0.83
1773,0.825
1774,0.835
1775,0.75
1776,0.79
1777,0.82
1778,0.81
1779,0.825
1780,0.775
1781,0.795
1782,0.82
1783,0.84
1784,0.815
1785,0.79
1786,0.775
1787,0.84
1788,0.84
1789,0.84
1790,0.76
1791,0.81
1792,0.825
1793,0.84
1794,0.845
1795,0.73
1796,0.81
1797,0.825
1798,0.815
1799,0.815
1800,0.5
1801,0.55
1802,0.555
1803,0.58
1804,0.585
1805,0.58
1806,0.59
1807,0.595
1808,0.645
1809,0.625
1810,0.65
1811,0.625
1812,0.61
1813,0.695
1814,0.645
1815,0.64
1816,0.645
1817,0.65
1818,0.66
1819,0.66
1820,0.705
1821,0.67
1822,0.64
1823,0.69
1824,0.67
1825,0.7
1826,0.635
1827,0.64
1828,0.66
1829,0.67
1830,0.675
1831,0.68
1832,0.7
1833,0.74
1834,0.68
1835,0.775
1836,0.725
1837,0.735
1838,0.695
1839,0.695
1840,0.705
1841,0.7
1842,0.735
1843,0.735
1844,0.71
1845,0.7
1846,0.74
1847,0.73
1848,0.745
1849,0.71
1850,0.69
1851,0.72
1852,0.78
1853,0.745
1854,0.725
1855,0.73
1856,0.715
1857,0.755
1858,0.7
1859,0.77
1860,0.695
1861,0.73
1862,0.75
1863,0.775
1864,0.715
1865,0.715
1866,0.715
1867,0.8
1868,0.725
1869,0.785
1870,0.715
1871,0.76
1872,0.745
1873,0.78
1874,0.79
1875,0.75
1876,0.74
1877,0.79
1878,0.785
1879,0.775
1880,0.76
1881,0.775
1882,0.84
1883,0.81
1884,0.805
1885,0.755
1886,0.82
1887,0.815
1888,0.82
1889,0.77
1890,0.78
1891,0.805
1892,0.805
1893,0.825
1894,0.825
1895,0.775
1896,0.8
1897,0.805
1898,0.82
1899,0.815
1900,0.805
1901,0.78
1902,0.79
1903,0.815
1904,0.785
1905,0.77
1906,0.805
1907,0.79
1908,0.835
1909,0.82
1910,0.81
1911,0.805
1912,0.805
1913,0.8
1914,0.81
1915,0.79
1916,0.815
1917,0.81
1918,0.84
1919,0.82
1920,0.8
1921,0.835
1922,0.825
1923,0.825
1924,0.805
1925,0.82
1926,0.835
1927,0.815
1928,0.835
1929,0.835
1930,0.81
1931,0.84
1932,0.795
1933,0.825
1934,0.815
1935,0.815
1936,0.795
1937,0.815
1938,0.845
1939,0.845
1940,0.815
1941,0.8
1942,0.82
1943,0.8
1944,0.835
1945,0.845
1946,0.825
1947,0.815
1948,0.835
1949,0.835
1950,0.805
1951,0.84
1952,0.845
1953,0.85
1954,0.84
1955,0.81
1956,0.82
1957,0.83
1958,0.825
1959,0.85
1960,0.815
1961,0.825
1962,0.84
1963,0.83
1964,0.83
1965,0.825
1966,0.835
1967,0.825
1968,0.82
1969,0.825
1970,0.815
1971,0.825
1972,0.83
1973,0.83
1974,0.845
1975,0.855
1976,0.83
1977,0.825
1978,0.84
1979,0.835
1980,0.835
1981,0.825
1982,0.835
1983,0.865
1984,0.83
1985,0.85
1986,0.83
1987,0.85
1988,0.83
1989,0.845
1990,0.84
1991,0.83
1992,0.845
1993,0.825
1994,0.845
1995,0.83
1996,0.845
1997,0.83
1998,0.82
1999,0.85
2000,0.5
2001,0.54
2002,0.56
2003,0.545
2004,0.53
2005,0.585
2006,0.57
2007,0.63
2008,0.625
2009,0.615
2010,0.6
2011,0.635
2012,0.625
2013,0.61
2014,0.645
2015,0.585
2016,0.61
2017,0.69
2018,0.66
2019,0.68
2020,0.61
2021,0.65
2022,0.685
2023,0.68
2024,0.68
2025,0.605
2026,0.7
2027,0.71
2028,0.655
2029,0.715
2030,0.6
2031,0.67
2032,0.665
2033,0.695
2034,0.705
2035,0.62
2036,0.665
2037,0.71
2038,0.715
2039,0.735
2040,0.615
2041,0.705
2042,0.72
2043,0.76
2044,0.745
2045,0.63
2046,0.72
2047,0.725
2048,0.76
2049,0.715
2050,0.65
2051,0.7
2052,0.755
2053,0.725
2054,0.76
2055,0.655
2056,0.735
2057,0.725
2058,0.75
2059,0.735
2060,0.67
2061,0.73
2062,0.76
2063,0.755
2064,0.78
2065,0.675
2066,0.755
2067,0.77
2068,0.74
2069,0.775
2070,0.665
2071,0.745
2072,0.755
2073,0.75
2074,0.78
2075,0.685
2076,0.745
2077,0.785
2078,0.785
2079,0.79
2080,0.695
2081,0.795
2082,0.785
2083,0.79
2084,0.775
2085,0.695
2086,0.8
2087,0.745
2088,0.8
2089,0.795
2090,0.705
2091,0.795
2092,0.8
2093,0.815
2094,0.805
2095,0.695
2096,0.765
2097,0.81
2098,0.805
2099,0.79
2100,0.7
2101,0.76
2102,0.81
2103,0.795
2104,0.79
2105,0.72
2106,0.77
2107,0.805
2108,0.795
2109,0.815
2110,0.7
2111,0.77
2112,0.765
2113,0.77
2114,0.795
2115,0.705
2116,0.79
2117,0.765
2118,0.81
2119,0.8
2120,0.73
2121,0.775
2122,0.77
2123,0.82
2124,0.81
2125,0.745
2126,0.805
2127,0.775
2128,0.82
2129,0.805
2130,0.745
2131,0.765
2132,0.775
2133,0.815
2134,0.815
2135,0.71
2136,0.825
2137,0.8
2138,0.825
2139,0.845
2140,0.76
